ほどき物	ほどきもの	LHHHHH
ほど遠い	ほどとおい	LHHHHH
ほど近い	ほどちかい	LHHHLL
ほの暗い	ほのぐらい	LHHHLL
ほの字	ほのじ	LHLL
ほの明かり	ほのあかり	LHHLLL
ほふく前進	ほふくぜんしん	LHHHLLLL
ほほう	ほほう	LHHH
ほほ笑み	ほほえみ	LHHHH
ほほ笑む	ほほえむ	LHHLL
ほめ言葉	ほめことば	LHHLLL
ほめ殺し	ほめごろし	LHHHHH
ほめ立てる	ほめたてる	LHHHLL
ほやほや	ほやほや	LHHHH
ほら	ほら	HLL
ほら貝	ほらがい	LHLLL
ほら穴	ほらあな	LHHHH
ほら吹き	ほらふき	LHLLL
ほれ	ほれ	HLL
ほれ込む	ほれこむ	LHHLL
ほろほろ	ほろほろ	HLLLL
ほろほろ鳥	ほろほろちょう	LHHHHHH
ほろり	ほろり	LHLL
ほろ苦い	ほろにがい	LHHHLL
ほろ酔い	ほろよい	LHHHH
ほんのり	ほんのり	LHHLL
ほんわか	ほんわか	LHHLL
ほ座	ほざ	HLL
ほ場	ほじょう	LHHH
ほ乳動物	ほにゅうどうぶつ	LHHHLLLL
ほ乳瓶	ほにゅうびん	LHLLLL
ほ乳類	ほにゅうるい	LHLLLL
ぼいん	ぼいん	LHLL
ぼうえんきょう座	ぼうえんきょうざ	LHHHHHHH
ぼうぜん自失	ぼうぜんじしつ	LHHHHHHH
ぼうっと	ぼうっと	LHHHH
ぼうぼう	ぼうぼう	HLLLL
ぼきぼき	ぼきぼき	HLLLL
ぼきり	ぼきり	LHLL
ぼきん	ぼきん	LHLL
ぼくぼく	ぼくぼく	HLLLL
ぼけっと	ぼけっと	LHLLL
ぼこぼこ	ぼこぼこ	LHHHH
ぼさっと	ぼさっと	LHLLL
ぼさぼさ	ぼさぼさ	LHHHH
ぼそっと	ぼそっと	LHLLL
ぼそぼそ	ぼそぼそ	HLLLL
ぼたぼた	ぼたぼた	HLLLL
ぼたり	ぼたり	LHLL
ぼたん鍋	ぼたんなべ	LHHHLL
ぼた山	ぼたやま	LHHHH
ぼた餅	ぼたもち	LHLLL
ぼちぼち	ぼちぼち	HLLLL
ぼちゃぼちゃ	ぼちゃぼちゃ	HLLLL
ぼったり	ぼったり	LHHLL
ぼってり	ぼってり	LHHLL
ぼっ発	ぼっぱつ	LHHHH
ぼつぼつ	ぼつぼつ	LHHHH
ぼとぼと	ぼとぼと	HLLLL
ぼぼ	ぼぼ	HLL
ぼやかす	ぼやかす	LHHLL
ぼやく	ぼやく	LHLL
ぼやける	ぼやける	LHHLL
ぼやっと	ぼやっと	LHLLL
ぼやぼや	ぼやぼや	LHHHH
ぼりぼり	ぼりぼり	HLLLL
ぼる	ぼる	HLL
ぼろい	ぼろい	LHLL
ぼろっちい	ぼろっちい	LHHHLL
ぼろぼろ	ぼろぼろ	LHHHH
ぼろ屋	ぼろや	LHLL
ぼろ家	ぼろや	LHLL
ぼろ切れ	ぼろきれ	LHLLL
ぼろ布	ぼろきれ	LHLLL
ぼろ糞	ぼろくそ	LHHHH
ぼろ儲け	ぼろもうけ	LHHLLL
ぼんぼん	ぼんぼん	LHHLL
ぼんぼん時計	ぼんぼんどけい	LHHHHLLL
ぼんやり	ぼんやり	LHHLL
ぽい	ぽい	HLL
ぽいと	ぽいと	HLLL
ぽい捨て	ぽいすて	LHHHH
ぽうっと	ぽうっと	LHHHH
ぽか	ぽか	HLL
ぽかぽか	ぽかぽか	HLLLL
ぽかぽか陽気	ぽかぽかようき	LHHHHLLL
ぽかり	ぽかり	LHLL
ぽかん	ぽかん	LHLL
ぽきっと	ぽきっと	LHLLL
ぽきり	ぽきり	LHLL
ぽきん	ぽきん	LHLL
ぽくぽく	ぽくぽく	HLLLL
ぽこぽこ	ぽこぽこ	HLLLL
ぽたぽた	ぽたぽた	HLLLL
ぽたり	ぽたり	LHLL
ぽちぽち	ぽちぽち	LHHHH
ぽちゃぽちゃ	ぽちゃぽちゃ	HLLLL
ぽち袋	ぽちぶくろ	LHHLLL
ぽっかり	ぽっかり	LHHLL
ぽっきり	ぽっきり	LHHLL
ぽっくり	ぽっくり	LHHLL
ぽっち	ぽっち	LHHH
ぽっちゃり	ぽっちゃり	LHHLL
ぽっちり	ぽっちり	LHHLL
ぽっつり	ぽっつり	LHHLL
ぽってり	ぽってり	LHHLL
ぽっと	ぽっと	LHHH
ぽつねんと	ぽつねんと	LHHHHH
ぽつぽつ	ぽつぽつ	LHHHH
ぽつり	ぽつり	LHLL
ぽつりぽつり	ぽつりぽつり	LHLLLLL
ぽつん	ぽつん	LHLL
ぽとぽと	ぽとぽと	HLLLL
ぽとり	ぽとり	LHLL
ぽりぽり	ぽりぽり	HLLLL
ぽろぽろ	ぽろぽろ	HLLLL
ぽろり	ぽろり	LHLL
ぽんこつ	ぽんこつ	LHHHH
ぽんつく	ぽんつく	HLLLL
ぽんぽこ	ぽんぽこ	HLLLL
ぽんぽん	ぽんぽん	LHHHH
ぽん引き	ぽんびき	LHHHH
ぽん引き	ぽんぴき	LHHHH
ぽん太郎	ぽんたろう	LHHHHH
ま	ま	HL
まあ	まあ	HLL
まあね	まあね	HLLL
まあまあ	まあまあ	LHHHH
まい進	まいしん	LHHHH
まかり間違う	まかりまちがう	LHHHHHLL
まかり通る	まかりとおる	LHHHLLL
まか不思議	まかふしぎ	HLLLLL
まがい物	まがいもの	LHHHHH
まき込む	まきこむ	LHHLL
まき散らす	まきちらす	LHHHLL
まくし立てる	まくしたてる	LHHHHLL
まくり上げる	まくりあげる	LHHHHLL
まぐれ当たり	まぐれあたり	LHHHLLL
まごまご	まごまご	HLLLL
まさかの時	まさかのとき	LHHHHHL
まざまざ	まざまざ	LHHLL
まじ	まじ	HLL
ます目	ますめ	LHHH
まず以って	まずもって	HLLLLL
まず以て	まずもって	HLLLLL
ませ	ませ	HLL
まぜ物	まぜもの	LHLLL
またぎ	またぎ	LHHH
またたく間に	またたくまに	LHHLLLL
またの名	またのな	LHLLL
また上	またがみ	LHHHH
また聞き	またぎき	LHHHH
まち針	まちばり	HLLLL
まったり	まったり	LHHLL
まっぴらご免	まっぴらごめん	LHHLLLLL
まっぴら御免	まっぴらごめん	LHHLLLLL
まっ四角	まっしかく	LHHHLL
まっ正直	まっしょうじき	LHHLLLL
まっ昼間	まっぴるま	LHHLLL
まっ白	まっしろ	LHHLL
まつ毛	まつげ	HLLL
まとめ役	まとめやく	LHHHHH
まどろこい	まどろこい	LHHHLL
まどろこしい	まどろこしい	LHHHHLL
まどろっこい	まどろっこい	LHHHHLL
まどろっこしい	まどろっこしい	LHHHHHLL
まな板	まないた	LHHHH
まの当り	まのあたり	LHHLLL
まぶい	まぶい	LHLL
まま息子	ままむすこ	LHHLLL
まま娘	ままむすめ	LHHLLL
まむし	まむし	LHHH
まやかし	まやかし	LHHHH
まやかす	まやかす	LHHLL
まる裸	まるはだか	LHHLLL
まれに見る	まれにみる	LHHHLL
まわし者	まわしもの	LHHHHH
まわり灯篭	まわりどうろう	LHHHLLLL
まわり道	まわりみち	LHHLLL
まんじり	まんじり	LHHLL
まんまと	まんまと	HLLLL
まん丸	まんまる	LHHHH
まん前	まんまえ	LHHLL
まん中	まんなか	LHHHH
みいちゃんはあちゃん	みいちゃんはあちゃん	LHHHHLLLL
みいはあ	みいはあ	LHHLL
みかん箱	みかんばこ	LHLLLL
みかん畑	みかんばたけ	LHHHLLL
みしみし	みしみし	HLLLL
みじん切り	みじんぎり	LHHHHH
みずがめ座	みずがめざ	LHHHHH
みずへび座	みずへびざ	LHHHHH
みず菜	みずな	LHHH
みそ煮	みそに	LHHH
みそ汁	みそしる	LHHLL
みそ餡	みそあん	LHHHH
みたらし団子	みたらしだんご	LHHHHLLL
みっちり	みっちり	LHHLL
みどりの日	みどりのひ	HLLLLL
みどり色	みどりいろ	LHHHHH
みなし子	みなしご	LHHLL
みなみじゅうじ座	みなみじゅうじざ	LHHHHHHH
みなみのうお座	みなみのうおざ	LHHHHHHH
みなみのかんむり座	みなみのかんむりざ	LHHHHHHHHH
みなみのさんかく座	みなみのさんかくざ	LHHHHHHHHH
みぶ菜	みぶな	LHLL
みみず腫れ	みみずばれ	LHHHHH
みみず脹れ	みみずばれ	LHHHHH
みみっちい	みみっちい	LHHHLL
みよう見真似	みようみまね	LHLLLLL
みる貝	みるがい	LHLLL
みんみん蝉	みんみんぜみ	LHHLLLL
み国	みくに	LHHH
む	む	HL
むかっと	むかっと	LHLLL
むかっ腹	むかっぱら	LHHHHH
むかつく	むかつく	LHHHH
むかむか	むかむか	HLLLL
むき出し	むきだし	LHHHH
むき出す	むきだす	LHHLL
むき身	むきみ	LHHH
むくつけき	むくつけき	LHHHLL
むくむく	むくむく	HLLLL
むくり	むくり	LHLL
むこう岸	むこうぎし	LHHHHH
むさい	むさい	LHLL
むささび	むささび	LHHHH
むさぼり読む	むさぼりよむ	LHHHHLL
むさ苦しい	むさくるしい	LHHHHLL
むざむざ	むざむざ	HLLLL
むしゃくしゃ	むしゃくしゃ	HLLLL
むしゃむしゃ	むしゃむしゃ	HLLLL
むしり取る	むしりとる	LHHHLL
むずつく	むずつく	LHHHH
むずむず	むずむず	HLLLL
むず痒い	むずがゆい	LHHHLL
むせび泣き	むせびなき	LHHHHH
むせび泣く	むせびなく	LHHHLL
むせ返る	むせかえる	LHHLLL
むだ骨	むだぼね	LHHHH
むだ足	むだあし	LHHHH
むだ毛	むだげ	LHHH
むだ話	むだばなし	LHHLLL
むちむち	むちむち	HLLLL
むち打ち	むちうち	LHHHH
むち打ち症	むちうちしょう	LHHHLLL
むち打つ	むちうつ	HLLLL
むっくと	むっくと	LHHLL
むっくり	むっくり	LHHLL
むっちり	むっちり	LHHLL
むっつり	むっつり	LHHLL
むっつり助兵衛	むっつりすけべえ	LHHHHHLLL
むっと	むっと	LHHH
むつ	むつ	HLL
むつ五郎	むつごろう	LHLLLL
むにゃむにゃ	むにゃむにゃ	HLLLL
むむ	むむ	HLL
むんむん	むんむん	HLLLL
めい想	めいそう	LHHHH
めい福	めいふく	LHHHH
めかけ奉公	めかけぼうこう	LHHHLLLL
めかし屋	めかしや	LHHHH
めきめき	めきめき	HLLLL
めくら判	めくらばん	LHHHHH
めくり上げる	めくりあげる	LHHHHLL
めぐり会う	めぐりあう	LHHHLL
めぐり合う	めぐりあう	LHHHLL
めぐり合わせ	めぐりあわせ	LHHHHHH
めげる	めげる	LHLL
めし粒	めしつぶ	LHHLL
めじ	めじ	HLL
めじろ押し	めじろおし	LHHHHH
めそめそ	めそめそ	HLLLL
めためた	めためた	LHHHH
めっ	めっ	HLL
めっきり	めっきり	LHHLL
めった斬り	めったぎり	LHHHHH
めった切り	めったぎり	LHHHHH
めった打ち	めったうち	LHHHHH
めはり寿司	めはりずし	LHHLLL
めばち	めばち	HLLL
めらめら	めらめら	HLLLL
めりめり	めりめり	HLLLL
めり込む	めりこむ	LHHLL
めん棒	めんぼう	HLLLL
め組	めぐみ	LHHH
も	も	HL
もう	もう	HLL
もうけ物	もうけもの	LHHHHH
もうもう	もうもう	HLLLL
もう少し	もうすこし	LHHHLL
もぎる	もぎる	LHLL
もぎ取る	もぎとる	LHHLL
もく	もく	LHH
もくもく	もくもく	HLLLL
もく拾い	もくひろい	LHHLLL
もぐ	もぐ	HLL
もぐもぐ	もぐもぐ	HLLLL
もぐら打ち	もぐらうち	LHHLLL
もぐり込む	もぐりこむ	LHHHLL
もげる	もげる	LHLL
もこもこ	もこもこ	HLLLL
もごもご	もごもご	HLLLL
もさっと	もさっと	LHLLL
もさもさ	もさもさ	HLLLL
もし	もし	HLL
もしもし	もしもし	HLLLL
もしもの事	もしものこと	HLLLLLL
もしゃもしゃ	もしゃもしゃ	HLLLL
もじもじ	もじもじ	HLLLL
もじゃもじゃ	もじゃもじゃ	LHHHH
もそっと	もそっと	LHLLL
もそもそ	もそもそ	HLLLL
もぞもぞ	もぞもぞ	HLLLL
もたつく	もたつく	LHHHH
もたもた	もたもた	HLLLL
もたれ掛る	もたれかかる	LHHHHLL
もち	もち	HLL
もちの木	もちのき	HLLLL
もち肌	もちはだ	LHHHH
もち米	もちごめ	LHHHH
もっさり	もっさり	LHHLL
もっそり	もっそり	LHHLL
もっての外	もってのほか	LHHLLLL
もって回る	もってまわる	HLLLLLL
もっと	もっと	HLLL
もつ	もつ	HLL
もつれ合う	もつれあう	LHHHLL
もつれ込む	もつれこむ	LHHHLL
もつ焼	もつやき	LHHHH
もつ焼き	もつやき	LHHHH
もてあそび物	もてあそびもの	LHHHHHHH
もて遊ぶ	もてあそぶ	LHHHLL
もどかしい	もどかしい	LHHHLL
もぬけの殻	もぬけのから	LHHHHHL
ものの見事に	もののみごとに	LHHHLLLL
ものの本	もののほん	LHHHLL
もの言う	ものいう	LHLLL
もの好き	ものずき	LHHLL
もの寂しい	ものさびしい	LHHHHLL
もの柔らか	ものやわらか	LHHHLLL
もの凄い	ものすごい	LHHHLL
もの静か	ものしずか	LHHLLL
もの悲しい	ものがなしい	LHHHHHH
もの憂い	ものうい	LHHLL
もの憂げ	ものうげ	LHHLL
もの淋しい	ものさびしい	LHHHHLL
もみ殻	もみがら	LHHHH
もみ合い	もみあい	LHHHH
もみ合う	もみあう	LHHLL
もみ手	もみで	LHHH
もみ消す	もみけす	LHHLL
もみ療治	もみりょうじ	LHHLLL
もめ事	もめごと	LHHHH
ももんじ	ももんじ	LHLLL
ももんじい	ももんじい	LHHHLL
ももんじい屋	ももんじいや	LHHHHHH
もも引き	ももひき	LHHHH
もも上げ	ももあげ	LHHHH
もも肉	ももにく	LHLLL
もやくや	もやくや	HLLLL
もやしっ子	もやしっこ	LHHHHH
もやもや	もやもや	LHHHH
もやもや病	もやもやびょう	LHHHHHH
もらい泣き	もらいなき	LHHHHH
もらい受ける	もらいうける	LHHHHLL
もりもり	もりもり	HLLLL
もり蕎麦	もりそば	LHHHH
もろ刃	もろは	LHHH
もろ肌	もろはだ	LHHHH
もろ肌脱ぎ	もろはだぬぎ	LHHHHHH
もん	もん	HLL
もんじゃ焼き	もんじゃやき	LHHHHH
もんどり打つ	もんどりうつ	LHHHHLL
もんぺ	もんぺ	LHHH
や	や	HL
やあ	やあ	HLL
やい	やい	HLL
やいのやいの	やいのやいの	HLLLLLL
やいやい	やいやい	HLLLL
やおら	やおら	HLLL
やかん頭	やかんあたま	LHHHLLL
やきもき	やきもき	HLLLL
やきもち焼き	やきもちやき	LHHHLLL
やぎ座	やぎざ	LHHH
やくざ	やくざ	HLLL
やくざ者	やくざもの	LHHHHH
やけっ腹	やけっぱら	LHHHHH
やけに	やけに	HLLL
やけ酒	やけざけ	LHHHH
やす	やす	LHH
やせても枯れても	やせてもかれても	LHHLLLLLL
やせ我慢	やせがまん	LHHLLL
やせ型	やせがた	LHHHH
やせ形	やせがた	LHHHH
やせ細る	やせほそる	LHHHLL
やっかむ	やっかむ	LHHLL
やっさもっさ	やっさもっさ	HLLLLLL
やった	やった	LHHL
やっつけ仕事	やっつけしごと	LHHHHLLL
やって行く	やっていく	LHHHHH
やって来る	やってくる	LHHHLL
やっと	やっと	LHHH
やっとこ	やっとこ	LHHHH
やっとこさ	やっとこさ	LHHHHH
やっとこせ	やっとこせ	LHHHHH
やっぱ	やっぱ	LHHH
やっ付ける	やっつける	LHHHLL
やばい	やばい	LHLL
やぶ蛇	やぶへび	LHHHH
やぼ用	やぼよう	LHHHH
やまねこ座	やまねこざ	LHHHHH
やみ屋	やみや	LHLL
やもめ暮らし	やもめぐらし	LHHHLLL
やや	やや	HLL
ややこしい	ややこしい	LHHHLL
やらせ	やらせ	LHHH
やりっ放し	やりっぱなし	LHHHHHH
やり過ぎ	やりすぎ	LHHHH
やり過ぎる	やりすぎる	LHHHLL
やり過ごす	やりすごす	LHHHLL
やり玉	やりだま	LHHHH
やり繰り	やりくり	LHLLL
やり口	やりくち	LHLLL
やり甲斐	やりがい	LHHHH
やり合う	やりあう	LHHLL
やり込める	やりこめる	LHHHLL
やり取り	やりとり	LHLLL
やり手	やりて	LHHH
やり場	やりば	LHHH
やり遂げる	やりとげる	LHHHLL
やり切る	やりきる	LHHLL
やり損なう	やりそこなう	LHHHHLL
やり直し	やりなおし	LHHHHH
やり直す	やりなおす	LHHHLL
やり通す	やりとおす	LHHLLL
やり投げ	やりなげ	LHHHH
やり難い	やりにくい	LHHHLL
やり抜く	やりぬく	LHHLL
やり返す	やりかえす	LHHLLL
やり方	やりかた	LHHHH
やるかた無い	やるかたない	LHHHHLL
やる気	やるき	LHHH
やる瀬ない	やるせない	LHHHLL
やる方ない	やるかたない	LHHHHLL
やる方無い	やるかたない	LHHHHLL
やれ	やれ	HLL
やれやれ	やれやれ	HLLLL
やんちゃ	やんちゃ	LHHH
やんま	やんま	LHHH
やんや	やんや	HLLL
ゆかた地	ゆかたじ	LHHHH
ゆくりなく	ゆくりなく	LHHHLL
ゆさゆさ	ゆさゆさ	HLLLL
ゆすり取る	ゆすりとる	LHHHLL
ゆっくり	ゆっくり	LHHLL
ゆったり	ゆったり	LHHLL
ゆで麺	ゆでめん	LHLLL
ゆで卵	ゆでたまご	LHHLLL
ゆとり	ゆとり	LHHH
ゆらり	ゆらり	LHLL
ゆらりゆらり	ゆらりゆらり	LHLLLLL
ゆりの木	ゆりのき	LHHLL
ゆり落とす	ゆりおとす	LHHHLL
ゆれ動く	ゆれうごく	LHHHLL
よいしょ	よいしょ	HLLL
よいよい	よいよい	LHHLL
よう	よう	HLL
ようこそ	ようこそ	HLLLL
ようよう	ようよう	HLLLL
よか	よか	HLL
よこ糸	よこいと	LHHHH
よさこい	よさこい	LHHHH
よし	よし	HLL
よしなに	よしなに	HLLLL
よしよし	よしよし	HLLLL
よじ上る	よじのぼる	LHHHLL
よじ登る	よじのぼる	LHHHLL
よそ見	よそみ	LHLL
よそ行き	よそいき	LHHHH
よそ行き	よそゆき	LHHHH
よそ者	よそもの	LHHHH
よたよた	よたよた	HLLLL
よちよち	よちよち	HLLLL
よって来たる	よってきたる	LHHHHLL
よって来る	よってきたる	LHHHHLL
よぼよぼ	よぼよぼ	LHHHH
よもや	よもや	HLLL
より	より	LHH
より糸	よりいと	LHHLL
より所	よりどころ	LHHHHH
より抜き	よりぬき	LHHHH
より分ける	よりわける	LHHHLL
より良い	よりよい	LHHLL
よれよれ	よれよれ	LHHHH
よろよろ	よろよろ	HLLLL
らい病	らいびょう	LHHHH
らくだ色	らくだいろ	LHHHHH
らしんばん座	らしんばんざ	LHHHLLL
らっぱ飲み	らっぱのみ	LHHHHH
らふてえ	らふてえ	HLLLL
らりる	らりる	LHLL
ら抜き言葉	らぬきことば	LHHHLLL
りゅうこつ座	りゅうこつざ	LHHHHH
りゅう座	りゅうざ	LHHH
りょうけん座	りょうけんざ	LHHHHH
りんご園	りんごえん	LHHLLL
りんご酒	りんごしゅ	LHHLL
りんりん	りんりん	HLLLL
りん気	りんき	HLLL
り災	りさい	LHHH
れんが塀	れんがべい	LHHLLL
れん乳	れんにゅう	LHHHH
ろうけつ染め	ろうけつぞめ	LHHHHHH
ろう引き	ろうびき	LHHHH
ろう者	ろうしゃ	HLLL
ろう付け	ろうづけ	LHHHL
ろくぶんぎ座	ろくぶんぎざ	LHHHHHH
ろくろっ首	ろくろっくび	LHHLLLL
ろくろ師	ろくろし	LHHLL
ろくろ首	ろくろくび	LHHLLL
ろは	ろは	HLL
ろ過	ろか	HLL
ろ過器	ろかき	LHLL
ろ砂	ろしゃ	HLL
ろ座	ろざ	HLL
ろ紙	ろし	HLL
わ	わ	HL
わあ	わあ	HLL
わあわあ	わあわあ	HLLLL
わいせつ罪	わいせつざい	LHHHLLL
わいわい	わいわい	HLLLL
わい曲	わいきょく	LHHHH
わい小	わいしょう	LHHHH
わい星	わいせい	LHHHH
わい談	わいだん	LHHHH
わかし	わかし	LHHH
わかし湯	わかしゆ	LHHLL
わかち書き	わかちがき	LHHHHH
わからず屋	わからずや	LHHHHH
わかれ道	わかれみち	LHHLLL
わが家	わがいえ	HLLLL
わが家	わがや	HLLL
わが国	わがくに	HLLLL
わが身	わがみ	HLLL
わが輩	わがはい	LHHHH
わが物	わがもの	HLLLL
わきの下	わきのした	LHHLLL
わき出る	わきでる	LHHLL
わき上がる	わきあがる	LHHHLL
わき水	わきみず	LHHHH
わき道	わきみち	LHHHH
わき目	わきめ	LHHL
わき役	わきやく	LHHHH
わくわく	わくわく	HLLLL
わけ隔て	わけへだて	LHHHHH
わさび醤油	わさびじょうゆ	LHHHLLL
わさび大根	わさびだいこん	LHHHLLLL
わさわさ	わさわさ	HLLLL
わし座	わしざ	LHHH
わし鼻	わしばな	LHHHH
わっ	わっ	HLL
わっしょい	わっしょい	HLLLL
わっと	わっと	HLLL
わなわな	わなわな	HLLLL
わはは	わはは	HLLL
わめき声	わめきごえ	LHHHLL
わや	わや	HLL
わやく	わやく	LHHH
わらび糊	わらびのり	LHHLLL
わらび粉	わらびこ	LHHHH
わらび餅	わらびもち	LHHLLL
わらべ唄	わらべうた	LHHLLL
わらべ歌	わらべうた	LHHLLL
わら屋根	わらやね	LHHLL
わら沓	わらぐつ	LHLLL
わら靴	わらぐつ	LHLLL
わら細工	わらざいく	LHHLLL
わら紙	わらがみ	LHLLL
わら人形	わらにんぎょう	LHHLLLL
わり込む	わりこむ	LHHLL
わり箸	わりばし	LHHHH
われ知らず	われしらず	HLLLLL
わんさ	わんさ	HLLL
わんさガール	わんさガール	LHHHLLL
わんぱく盛り	わんぱくざかり	LHHHHLLL
わんわん	わんわん	HLLLL
わん曲	わんきょく	LHHHH
わん公	わんこう	LHHLL
ん	ん	HL
アーカイブ	アーカイブ	LHHLLL
アーガイルチェック	アーガイルチェック	LHHHHHLLL
アーキテクチャー	アーキテクチャー	LHHHLLLL
アーキトレーブ	アーキトレーブ	LHHHHLLL
アーギュメント	アーギュメント	HLLLLLL
アーク	アーク	HLLL
アークスペクトル	アークスペクトル	LHHHHLLLL
アークライト	アークライト	LHHHLLL
アーク灯	アークとう	LHHHHH
アーク燈	アークとう	LHHHHH
アーク放電	アークほうでん	LHHHLLLL
アーク溶接	アークようせつ	LHHHLLLL
アーク炉	アークろ	LHHLL
アーケード	アーケード	LHHLLL
アーケイック	アーケイック	LHHHLLL
アーサー王伝説	アーサーおうでんせつ	LHHHHHHLLLL
アース	アース	HLLL
アースダム	アースダム	LHHHLL
アーチ	アーチ	HLLL
アーチェリー	アーチェリー	HLLLLL
アーチスト	アーチスト	HLLLLL
アーチダム	アーチダム	LHHHLL
アーチ橋	アーチきょう	LHHHHH
アーティキュレーション	アーティキュレーション	LHHHHLLLL
アーティクル	アーティクル	HLLLLL
アーティスティックインプレッション	アーティスティックインプレッション	LHHHHHHHHHHLLLL
アーティスト	アーティスト	HLLLLL
アーティチョーク	アーティチョーク	LHHHLLL
アーティフィシャル	アーティフィシャル	LHHLLLL
アーティフィシャルインテリジェンス	アーティフィシャルインテリジェンス	LHHHHHHHHLLLLL
アート	アート	HLLL
アートシアター	アートシアター	LHHHLLLL
アートタイトル	アートタイトル	LHHHLLLL
アートタイプ	アートタイプ	LHHHLLL
アートディレクター	アートディレクター	LHHHHLLLL
アートフェア	アートフェア	LHHHLL
アート紙	アートし	LHHLL
アーバン	アーバン	HLLLL
アーバンコンプレックス	アーバンコンプレックス	LHHHHHHHLLLL
アーバンデザイナー	アーバンデザイナー	LHHHHHLLLL
アーバンデザイン	アーバンデザイン	LHHHHHLLL
アーバンファーニチャー	アーバンファーニチャー	LHHHHLLLLL
アーバンプランナー	アーバンプランナー	LHHHHHLLLL
アーバンライフ	アーバンライフ	LHHHHLLL
アーバンリゾート	アーバンリゾート	LHHHHHLLL
アービトラージ	アービトラージ	LHHHHLLL
アーベント	アーベント	HLLLLL
アーマチュア	アーマチュア	HLLLLL
アーミー	アーミー	HLLLL
アーミン	アーミン	HLLLL
アーム	アーム	HLLL
アームチェア	アームチェア	LHHHLL
アームバンド	アームバンド	LHHHLLL
アームホール	アームホール	LHHHLLL
アームロック	アームロック	LHHHLLL
アーメン	アーメン	LHHHH
アーモンド	アーモンド	HLLLLL
アーリーアメリカン	アーリーアメリカン	LHHHHHLLLL
アーリア人	アーリアじん	LHHHLLL
アール	アール	HLLL
アールデコ	アールデコ	LHHHLL
アールヌーボー	アールヌーボー	LHHHLLLL
アイ	アイ	HLL
アイアイ	アイアイ	HLLLL
アイアン	アイアン	HLLLL
アイエスディーエヌ	アイエスディーエヌ	LHHHHHHLL
アイオー	アイオー	LHHLL
アイオリソース	アイオリソース	LHHHHLLL
アイカメラ	アイカメラ	LHHLLL
アイキャッチャー	アイキャッチャー	LHHLLLL
アイキュー	アイキュー	LHHLL
アイコノクラズム	アイコノクラズム	LHHHHHLLL
アイコノスコープ	アイコノスコープ	LHHHHHLLL
アイコン	アイコン	HLLLL
アイコンタクト	アイコンタクト	LHHHHLLL
アイシー	アイシー	LHHLL
アイシェード	アイシェード	LHHLLL
アイシャドー	アイシャドー	LHHLLL
アイシング	アイシング	HLLLLL
アイジングラス	アイジングラス	LHHHHLLL
アイス	アイス	HLLL
アイスアリーナ	アイスアリーナ	LHHHHLLL
アイスキャンデー	アイスキャンデー	LHHHLLLL
アイスキューブ	アイスキューブ	LHHHLLL
アイスクリーム	アイスクリーム	LHHHHLLL
アイスクリームサンデー	アイスクリームサンデー	LHHHHHHHLLLL
アイスクリームソーダ	アイスクリームソーダ	LHHHHHHHLLL
アイスコーヒー	アイスコーヒー	LHHHHHLL
アイスショー	アイスショー	LHHHLL
アイススケート	アイススケート	LHHHHLLL
アイスダンス	アイスダンス	LHHHLLL
アイスティー	アイスティー	LHHHLL
アイスハーケン	アイスハーケン	LHHHLLLL
アイスバーン	アイスバーン	LHHHLLL
アイスバイン	アイスバイン	LHHHLLL
アイスピック	アイスピック	LHHHLLL
アイスフォール	アイスフォール	LHHHLLL
アイスペール	アイスペール	LHHHLLL
アイスホッケー	アイスホッケー	LHHHLLLL
アイスボックス	アイスボックス	LHHHLLLL
アイスミルク	アイスミルク	LHHHLLL
アイスヨット	アイスヨット	LHHHLLL
アイスランドポピー	アイスランドポピー	LHHHHHHLLL
アイスランド語	アイスランドご	LHHHHHHH
アイスリンク	アイスリンク	LHHHLLL
アイス染料	アイスせんりょう	LHHHLLLL
アイゼン	アイゼン	HLLLL
アイソキネティックス	アイソキネティックス	LHHHHHLLLL
アイソザイム	アイソザイム	LHHHLLL
アイソスタシー	アイソスタシー	LHHHHLLL
アイソスピン	アイソスピン	LHHHHLL
アイソタイプ	アイソタイプ	LHHHLLL
アイソトープ	アイソトープ	LHHHLLL
アイソトニック	アイソトニック	LHHHLLLL
アイソトニックス	アイソトニックス	LHHHHLLLL
アイソトニック飲料	アイソトニックいんりょう	LHHHHHHHLLLL
アイソメトリックス	アイソメトリックス	LHHHHHLLLL
アイテム	アイテム	HLLLL
アイデア	アイデア	HLLLL
アイディア	アイディア	HLLLL
アイディアマン	アイディアマン	LHHHLLL
アイディアリズム	アイディアリズム	LHHHHLLL
アイディアル	アイディアル	HLLLLL
アイデンティティー	アイデンティティー	LHHLLLLL
アイデンティティークライシス	アイデンティティークライシス	LHHHHHHHHLLLL
アイデンティファイ	アイデンティファイ	LHHLLLLL
アイデンティフィケーション	アイデンティフィケーション	LHHHHHHLLLL
アイドリング	アイドリング	HLLLLLL
アイドル	アイドル	LHHHH
アイドルコスト	アイドルコスト	LHHHHLLL
アイドルタイム	アイドルタイム	LHHHHLLL
アイヌ	アイヌ	HLLL
アイヌ語	アイヌご	LHHHH
アイバンク	アイバンク	LHHLLL
アイビー	アイビー	HLLLL
アイビーム	アイビーム	LHHLLL
アイビーリーグ	アイビーリーグ	LHHHHLLL
アイビールック	アイビールック	LHHHHLLL
アイブロー	アイブロー	LHHHLL
